ticker,tradeDate,expirDate,dte,strike,stockPrice,callVolume,callOpenInterest,callBidSize,callAskSize,putVolume,putOpenInterest,putBidSize,putAskSize,callBidPrice,callValue,callAskPrice,putBidPrice,putValue,putAskPrice,callBidIv,callMidIv,callAskIv,smvVol,putBidIv,putMidIv,putAskIv,residualRate,delta,gamma,theta,vega,rho,phi,driftlessTheta,callSmvVol,putSmvVol,extSmvVol,extCallValue,extPutValue,spotPrice,quoteDate,updatedAt,snapShotEstTime,snapShotDate,expiryTod,tickerId,monthId
AAPL,2024-02-09,2024-03-15,36,260.0,188.78,3.0,2886.0,0.0,55.0,0.0,0.0,32.0,30.0,0.0,0.0,0.01,71.05,71.22,71.3,0.0,0.34524,0.34524,0.224,0.0,0.593465,0.593465,0.0,1.9638223301586748e-07,8.540155735199409e-08,-1.798684595852401e-07,2.074489331950362e-05,3.5401965819576646e-08,-3.5826439777327665e-08,-1.7436046915743612e-07,0.225402,0.188457,0.170692,0.0,71.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,265.0,188.78,0.0,1108.0,0.0,93.0,0.0,0.0,32.0,32.0,0.0,0.0,0.01,76.05,76.22,76.3,0.0,0.363981,0.363981,0.224,0.0,0.622024,0.622024,0.0,3.5297704608030274e-08,1.6179087365098702e-08,-3.4023131087520525e-08,2.013329621726312e-05,6.369716883829857e-09,-6.442434781451459e-09,-3.3032103080692856e-08,0.225402,0.188457,0.170692,0.0,76.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,270.0,188.78,0.0,2305.0,0.0,70.0,0.0,0.0,44.0,32.0,0.0,0.0,0.01,81.05,81.22,81.3,0.0,0.382136,0.382136,0.224,0.0,0.650022,0.650022,0.0,5.2445058656073725e-09,2.5399771904471046e-09,-5.333160630876171e-09,2.0023149662969065e-05,9.474332990720662e-10,-9.5770409887438e-10,-5.185754874685481e-09,0.225402,0.188457,0.170692,0.0,81.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,275.0,188.78,0.0,2727.0,0.0,99.0,0.0,0.0,32.0,32.0,0.0,0.0,0.01,86.05,86.22,86.3,0.0,0.399936,0.399936,0.224,0.0,0.67744,0.67744,0.0,8.056861358432036e-10,4.083818185402601e-10,-8.564398597080663e-10,2.0003143623097778e-05,1.4567982139311164e-10,-1.4719282058945835e-10,-8.337743652028508e-10,0.225402,0.188457,0.170692,0.0,86.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,280.0,188.78,0.0,1029.0,0.0,71.0,0.0,0.0,43.0,32.0,0.0,0.0,0.01,91.0,91.22,91.35,0.0,0.417398,0.417398,0.224,0.0,0.703868,0.703868,0.0,9.924074388382499e-11,5.278613781529552e-11,-1.1056551789386624e-10,2.0000427734200677e-05,1.7961288822272144e-11,-1.813951980226995e-11,-1.0777102316415862e-10,0.225402,0.188457,0.170692,0.0,91.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,285.0,188.78,0.0,2020.0,0.0,244.0,0.0,0.0,32.0,45.0,0.0,0.0,0.01,96.05,96.22,96.35,0.0,0.434537,0.434537,0.224,0.0,0.729525,0.729525,0.0,1.2307300548170242e-11,6.8306452257390276e-12,-1.4292663560684872e-11,2.0000042550004164e-05,2.229346711971182e-12,-2.250593420088681e-12,-1.3945812190555498e-11,0.225402,0.188457,0.170692,0.0,96.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,290.0,188.78,0.0,803.0,0.0,353.0,0.0,0.0,36.0,32.0,0.0,0.0,0.01,101.0,101.22,101.3,0.0,0.451365,0.451365,0.224,0.0,0.754708,0.754708,0.0,1.364282482272404e-12,7.873534197803939e-13,-1.6459820287309765e-12,2.0000008951671925e-05,2.47319433091184e-13,-2.4959068147061664e-13,-1.6075030053620865e-12,0.225402,0.188457,0.170692,0.0,101.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,300.0,188.78,0.0,3181.0,0.0,340.0,0.0,0.0,32.0,42.0,0.0,0.0,0.01,111.05,111.22,111.35,0.0,0.483782,0.483782,0.224,0.0,0.803767,0.803767,0.0,1.2311145822422491e-14,7.665281251376396e-15,-1.5997612094621785e-14,2.000000005139144e-05,2.2352145626610636e-15,-2.254306567508035e-15,-1.5649847778991123e-14,0.225402,0.188457,0.170692,0.0,111.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-15,36,310.0,188.78,0.0,3810.0,0.0,378.0,0.0,0.0,32.0,42.0,0.0,0.0,0.01,121.05,121.22,121.35,0.0,0.514421,0.514421,0.224,0.0,0.851115,0.851115,0.0,6.405603777416545e-17,4.273358427899541e-17,-8.905918689062281e-17,2.0000000000486785e-05,1.1646554847376632e-17,-1.1739672878149084e-17,-8.724716568978963e-17,0.225402,0.188457,0.170692,0.0,121.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,6
AAPL,2024-02-09,2024-03-22,43,100.0,188.78,0.0,0.0,36.0,24.0,0.0,0.0,0.0,132.0,89.25,89.416574,89.75,0.0,0.019641,0.02,0.0,0.925115,0.925115,0.399,0.0,0.649195,0.669323,-0.0011444554624797,0.9999999998864736,3.566964047330974e-11,-0.0151217484349706,2.000047877384956e-05,0.1142406228186704,-0.2170680967594762,-9.61025388851075e-07,0.314593,0.403398,0.286135,89.41657,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,105.0,188.78,0.0,0.0,36.0,24.0,0.0,2.0,0.0,33.0,84.3,84.448409,84.8,0.0,0.019653,0.03,0.0,0.869474,0.869474,0.399,0.0,0.60235,0.621061,-0.0011449786672199,0.9999999970902178,8.470169763783782e-10,-0.015877988229335,2.0012561789093612e-05,0.1199526460933325,-0.2170681004542984,-1.012937617200858e-06,0.314575,0.403372,0.286135,84.448405,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,110.0,188.78,0.0,0.0,31.0,20.0,225.0,0.0,35.0,113.0,79.25,79.480142,79.8,0.01,0.019653,0.02,0.0,0.796331,0.796331,0.399,0.540394,0.557755,0.575115,-0.0011373343028455,0.9999999554565816,1.2040016212812562e-08,-0.0166318597688139,2.01414483459409e-05,0.1256647782087634,-0.2170680909330258,-1.113737507790529e-06,0.314386,0.40291,0.286135,79.480241,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,115.0,188.78,0.0,0.0,36.0,24.0,0.0,0.0,103.0,178.0,74.35,74.512147,74.85,0.01,0.029622,0.03,0.0,0.744295,0.744295,0.393,0.531289,0.542244,0.5532,-0.0011509536636869,0.9999995254302148,1.1886337009676743e-07,-0.0173925816377541,2.1280335846328815e-05,0.1313765132268851,-0.2170679661617214,-1.6686453201956331e-06,0.313831,0.396737,0.286135,74.512142,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,120.0,188.78,0.0,5.0,31.0,24.0,0.0,0.0,10.0,96.0,69.45,69.544009,69.9,0.02,0.029622,0.03,0.0,0.694642,0.694642,0.378,0.489406,0.499633,0.50986,-0.0011520699179019,0.9999962075708296,8.768606861748474e-07,-0.0181526148850418,2.9422237986644725e-05,0.1370877892907973,-0.2170672689771891,-5.309376354258481e-06,0.313217,0.381469,0.286135,69.543991,2e-06,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,125.0,188.78,0.0,1.0,44.0,22.0,0.0,23.0,154.0,53.0,64.35,64.575989,64.95,0.02,0.03913,0.04,0.0,0.646481,0.646481,0.366,0.449319,0.465766,0.482213,-0.0011559050027286,0.9999764587594892,5.003734522114503e-06,-0.0189290828841809,7.689776163377694e-05,0.1427953779962498,-0.2170629839781668,-2.4917463628764858e-05,0.31249,0.369037,0.286135,64.575889,1.9e-05,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,130.0,188.78,0.0,0.0,26.0,26.0,17.0,3.0,236.0,561.0,59.35,59.608401,60.0,0.03,0.04716,0.05,0.0,0.598266,0.598266,0.357,0.427383,0.439736,0.452088,-0.0011629525600781,0.9998841658014516,2.255016356586269e-05,-0.0197682533826059,0.00030413944352626014,0.1484867836975496,-0.2170430455095129,-0.0001081296013181796,0.3114,0.358716,0.286135,59.607944,0.000132,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,135.0,188.78,0.0,0.0,25.0,26.0,0.0,23.0,87.0,69.0,54.4,54.642273,55.05,0.04,0.051259,0.06,0.0,0.551625,0.551625,0.345,0.400899,0.410347,0.419794,-0.0011708830834453,0.9995420794416504,8.150317798984162e-05,-0.0207968136922386,0.0012011666071596,0.1541224731138712,-0.2169690188225104,-0.0003875940556915697,0.309909,0.347024,0.286135,54.640498,0.000728,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,140.0,188.78,0.0,2.0,32.0,27.0,21.0,39.0,35.0,767.0,49.6,49.680852,50.1,0.06,0.062054,0.08,0.0,0.504742,0.504742,0.335,0.379471,0.386485,0.3935,-0.0011855361077859,0.9984812879831636,0.0002461761373234256,-0.0223079024111634,0.0031269372501244,0.1595972179239525,-0.2167394703178615,-0.0011681329370498,0.307384,0.33611,0.286135,49.675074,0.00324,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,145.0,188.78,0.0,1.0,42.0,27.0,5.0,411.0,40.0,845.0,44.55,44.730896,45.15,0.08,0.069956,0.1,0.0,0.459688,0.459688,0.322,0.353271,0.358394,0.363517,-0.0012022477245125,0.995809743079408,0.0006198398712726377,-0.024737471877637,0.0073271083281359,0.1647100833266508,-0.2161611980255884,-0.0029139083521282,0.303436,0.322513,0.285267,44.715833,0.011906,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,150.0,188.78,0.0,1.0,32.0,26.0,12.0,64.0,486.0,21.0,39.75,39.801569,40.2,0.1,0.081749,0.12,0.0,0.413973,0.413973,0.307,0.323446,0.3276,0.331754,-0.0012218198210201,0.9904660761427532,0.0013047965546535,-0.0283760889921009,0.0157147601949294,0.1692206102640395,-0.2150042289628118,-0.0059470026535171,0.297942,0.307413,0.282056,39.770057,0.034079,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,155.0,188.78,0.0,4.0,35.0,19.0,3.0,104.0,116.0,30.0,34.8,34.905106,35.25,0.15,0.125231,0.16,0.0,0.368953,0.368953,0.293,0.301246,0.302874,0.304503,-0.0012605350234882,0.9811116049543857,0.0024215594658565,-0.0333596900948637,0.0304257490215228,0.1728247033613547,-0.2129785309534781,-0.0104369606449657,0.289861,0.293177,0.275645,34.850147,0.081925,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,160.0,188.78,0.0,5.0,40.0,7.0,43.0,837.0,124.0,47.0,29.95,30.06489,30.25,0.2,0.216658,0.21,0.251908,0.287919,0.323929,0.277,0.27346,0.274571,0.275682,-0.001309513457961,0.9652517980298078,0.0041718628692018,-0.0401058369553765,0.045409177253936,0.1749549252191564,-0.2095434531312889,-0.0168801445319053,0.276934,0.277161,0.267571,29.976291,0.176057,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,165.0,188.78,0.0,127.0,38.0,7.0,34.0,184.0,448.0,21.0,25.05,25.221462,25.35,0.29,0.320647,0.31,0.228833,0.255185,0.281537,0.254,0.248711,0.250158,0.251605,-0.0013948012335982,0.941343412316428,0.006670103616714,-0.0478010402265734,0.0754660424855411,0.1752606456032991,-0.2043645478977396,-0.024499143463927,0.258956,0.253146,0.253498,25.152992,0.320752,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,170.0,188.78,0.0,14.0,35.0,7.0,351.0,4296.0,33.0,112.0,20.3,20.422994,20.5,0.47,0.499111,0.48,0.222043,0.233966,0.245889,0.232,0.227887,0.228539,0.22919,-0.0015519024368459,0.9090499891014484,0.0100691929226913,-0.0549664435192134,0.1011891865126855,0.1736812348291274,-0.1973694253010194,-0.0318095185892261,0.236708,0.231679,0.238242,20.424347,0.559997,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,175.0,188.78,1.0,92.0,35.0,8.0,111.0,596.0,48.0,1.0,15.7,15.792196,15.8,0.79,0.843191,0.82,0.209343,0.213453,0.217564,0.214,0.209043,0.210165,0.211288,-0.0018357394919599,0.8649607353013646,0.0148959841425719,-0.060588884981672,0.1437625653635434,0.1694712067969445,-0.187819993087146,-0.0378786585493681,0.216922,0.213024,0.22016,15.831766,0.935561,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,180.0,188.78,4.0,2156.0,204.0,20.0,370.0,858.0,35.0,296.0,11.35,11.414901,11.5,1.47,1.455824,1.5,0.194179,0.198473,0.202768,0.196,0.196845,0.197697,0.198549,-0.0023272336081659,0.7985817734723911,0.0221311079414055,-0.0644807460739038,0.1748658759690117,0.1602772892291253,-0.1734426531285748,-0.0428148465122072,0.197895,0.19604,0.198133,11.418922,1.492725,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,185.0,188.78,302.0,222.0,92.0,106.0,468.0,350.0,14.0,49.0,7.6,7.561041,7.7,2.67,2.593808,2.71,0.185713,0.187903,0.190094,0.183,0.186287,0.187157,0.188027,-0.0030728304771891,0.6840299089746271,0.0316652158610854,-0.0670808912963011,0.2271465177419613,0.1401190554169439,-0.1486184705434823,-0.0478909821296984,0.184006,0.182974,0.189705,7.691194,2.748543,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,190.0,188.78,754.0,1373.0,417.0,347.0,216.0,366.0,597.0,31.0,4.55,4.507469,4.65,4.6,4.570407,4.7,0.177163,0.17913,0.181098,0.175,0.176171,0.178156,0.180141,-0.0040331618415345,0.5129375626904317,0.0374624667392355,-0.0658539372723981,0.2543329029861438,0.1065587575924007,-0.1115049408895174,-0.0510164053292302,0.175489,0.174996,0.181353,4.656472,4.730628,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,195.0,188.78,233.0,1901.0,1.0,8.0,5.0,24.0,282.0,50.0,2.44,2.43179,2.46,7.5,7.608402,7.7,0.172529,0.172953,0.173377,0.172,0.167596,0.17247,0.177343,-0.0050573985548352,0.3410244767610422,0.0333908436471262,-0.0585250886749782,0.2360696882712264,0.0713627802960028,-0.0741704095608142,-0.0484141658088334,0.172181,0.172879,0.175491,2.509856,7.66627,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,200.0,188.78,306.0,2210.0,41.0,15.0,1.0,13.0,275.0,31.0,1.17,1.236861,1.2,11.45,11.613227,11.7,0.170731,0.171537,0.172343,0.175,0.162795,0.172807,0.182819,-0.0059116190471353,0.2153332326741664,0.0250288698026901,-0.0475723919631364,0.1844925234002944,0.0452316362753677,-0.04685057039433,-0.0410717474424959,0.174324,0.178115,0.172993,1.212054,11.56298,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,205.0,188.78,135.0,1266.0,30.0,204.0,0.0,39.0,40.0,21.0,0.56,0.607059,0.59,16.05,16.295518,16.45,0.175091,0.176251,0.177411,0.179,0.0,0.211539,0.211539,-0.006460058291739,0.1285399585481889,0.0172058151043736,-0.0347065023720384,0.139091481659363,0.0270898347408451,-0.0279765788135932,-0.0307777753719604,0.17873,0.181197,0.172558,0.530326,16.217426,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,210.0,188.78,46.0,289.0,192.0,13.0,0.0,0.0,32.0,26.0,0.28,0.306244,0.3,21.0,21.218598,21.5,0.183036,0.18436,0.185685,0.186,0.0,0.25421,0.25421,-0.0067498275918672,0.0699898290778968,0.0107873313298894,-0.0222477299543811,0.0815998500696564,0.0148018694879611,-0.0152393639291092,-0.0200908551393186,0.186512,0.1835,0.172682,0.209548,21.218598,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,215.0,188.78,49.0,502.0,13.0,479.0,0.0,0.0,26.0,19.0,0.16,0.166862,0.18,25.95,26.219307,26.45,0.194939,0.196952,0.198966,0.196,0.0,0.294221,0.294221,-0.0068953020452135,0.034578968480562,0.0060888817506195,-0.0125892289214251,0.0496764280972941,0.0073368583876106,-0.0075324101020401,-0.0115175851158011,0.196321,0.185721,0.172848,0.073947,26.219307,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,220.0,188.78,15.0,68.0,455.0,551.0,0.0,0.0,39.0,27.0,0.09,0.083475,0.11,31.0,31.219693,31.5,0.204808,0.208107,0.211407,0.202,0.0,0.331823,0.331823,-0.0069742401889768,0.0153411782023892,0.0030640026877383,-0.0063133458456834,0.0276639614151109,0.0032648420174275,-0.0033433752287537,-0.0058358589781731,0.202655,0.187958,0.172964,0.023228,31.219693,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,225.0,188.78,3.0,184.0,45.0,21.0,0.0,0.0,45.0,21.0,0.06,0.053896,0.07,35.95,36.219874,36.45,0.219122,0.22143,0.223739,0.208,0.0,0.368068,0.368068,-0.007022664787273,0.0062738496310502,0.0013989480502451,-0.0028715168117775,0.0107542068555821,0.0013385600944865,-0.0013679224982951,-0.0026755964114221,0.208764,0.189495,0.173035,0.006542,36.219874,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,230.0,188.78,20.0,35.0,347.0,83.0,0.0,0.0,45.0,27.0,0.03,0.038844,0.05,40.95,41.219953,41.5,0.231842,0.23499,0.238138,0.214,0.0,0.402354,0.402354,-0.0070480054428874,0.0023653665079016,0.0005819367163516477,-0.00118932609504,0.004762208760489,0.0005057723870688722,-0.0005159706152439714,-0.001115267403015,0.214711,0.19065,0.173064,0.001658,41.219953,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,235.0,188.78,0.0,12.0,119.0,441.0,0.0,0.0,31.0,25.0,0.02,0.033193,0.04,46.05,46.219984,46.45,0.235888,0.24512,0.254352,0.218,0.0,0.43571,0.43571,-0.00706619607323,0.0007990102886485059,0.0002158589634932645,-0.0004387633115748523,0.0019451110600351,0.0001711959274278348,-0.00017437626346344937,-0.00041368819862631375,0.219357,0.191593,0.173064,0.000371,46.219984,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,240.0,188.78,0.0,3.0,104.0,137.0,0.0,0.0,44.0,25.0,0.01,0.026814,0.03,51.05,51.219995,51.45,0.24009,0.253942,0.267795,0.222,0.0,0.467508,0.467508,-0.0070781946818331,0.00025291478376714604,7.416634982687318e-05,-0.00015009038950705822,0.0007138719621348683,5.428385720576723e-05,-5.522153540102499e-05,-0.0001421378664457697,0.223162,0.192245,0.173064,7.2e-05,51.219995,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,245.0,188.78,0.0,0.0,0.0,27.0,0.0,0.0,45.0,24.0,0.0,0.000203,0.02,55.95,56.219999,56.45,0.0,0.277433,0.277433,0.223,0.0,0.489886,0.489886,0.0,6.827448154639066e-05,2.1733061538878143e-05,-4.355466528905376e-05,0.0002206236792213705,1.4679039868605248e-05,-1.4914511378303838e-05,-4.165179282492477e-05,0.224182,0.192732,0.173064,1.3e-05,56.219999,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,250.0,188.78,0.0,0.0,0.0,172.0,0.0,0.0,39.0,25.0,0.0,5.2e-05,0.02,61.0,61.22,61.45,0.0,0.297096,0.297096,0.223,0.0,0.519763,0.519763,0.0,1.8628438878625955e-05,6.33967263999063e-06,-1.2669992778090876e-05,8.395549785439094e-05,4.010594824522358e-06,-4.071147602927516e-06,-1.215009157714898e-05,0.224421,0.192899,0.173064,2e-06,61.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,255.0,188.78,2.0,1.0,0.0,23.0,0.0,0.0,39.0,27.0,0.0,1.2e-05,0.02,66.05,66.22,66.45,0.0,0.296584,0.296584,0.223,0.0,0.548308,0.548308,0.0,4.4832771153331025e-06,1.6316384202961875e-06,-3.252356345973656e-06,3.64075283748398e-05,9.665353553577749e-07,-9.802561058300189e-07,-3.1270624895783883e-06,0.224484,0.192951,0.173064,0.0,66.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,260.0,188.78,0.0,0.0,0.0,170.0,0.0,0.0,39.0,31.0,0.0,3e-06,0.02,71.0,71.22,71.45,0.0,0.314296,0.314296,0.223,0.0,0.57603,0.57603,0.0,1.0737300809147836e-06,4.1314607549654354e-07,-8.218422003453346e-07,2.3977485495908945e-05,2.317398500013795e-07,-2.3486518658035626e-07,-7.91801313246708e-07,0.224498,0.192964,0.173064,0.0,71.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-22,43,265.0,188.78,0.0,0.0,0.0,170.0,0.0,0.0,32.0,27.0,0.0,1e-06,0.02,76.0,76.22,76.45,0.0,0.331259,0.331259,0.223,0.0,0.603168,0.603168,0.0,2.2187714407907237e-07,9.044620945098893e-08,-1.7955646951385225e-07,2.0867891830842352e-05,4.794212225186756e-08,-4.8554895730088425e-08,-1.7334163903981714e-07,0.224502,0.192968,0.173064,0.0,76.22,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,7
AAPL,2024-02-09,2024-03-28,49,100.0,188.78,0.0,0.0,51.0,56.0,0.0,0.0,0.0,100.0,87.6,89.626371,91.65,0.0,0.0,2.15,0.0,1.225338,1.225338,0.327,0.0,1.254042,1.254042,-0.0102805448130816,0.9999999999952932,1.676793901176199e-12,-0.0175722005649943,2.0000039131199547e-05,0.1302986409557502,-0.2481037066104363,-1.486114114461878e-06,0.254644,0.330939,0.251192,89.626371,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,8
AAPL,2024-02-09,2024-03-28,49,105.0,188.78,0.0,0.0,56.0,56.0,0.0,0.0,0.0,100.0,82.8,84.668689,86.7,0.0,0.0,2.16,0.0,1.148221,1.148221,0.327,0.0,1.174076,1.174076,-0.0102805448130816,0.9999999998496424,5.038337568829063e-11,-0.0184508107629578,2.0000834041949557e-05,0.1368135729242406,-0.2481037068946534,-1.560600227096786e-06,0.254644,0.330939,0.249374,84.668689,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,8
AAPL,2024-02-09,2024-03-28,49,110.0,188.78,0.0,0.0,51.0,51.0,0.0,0.0,0.0,100.0,77.75,79.711008,81.7,0.0,0.0,2.16,0.0,1.060575,1.060575,0.327,0.0,1.096852,1.096852,-0.0102805448130816,0.999999997044324,9.306563895644523e-10,-0.0193294238136722,2.0011846129066702e-05,0.1433285043009775,-0.2481037081736303,-1.6380188884354134e-06,0.254644,0.330939,0.247779,79.711008,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,8
AAPL,2024-02-09,2024-03-28,49,115.0,188.78,0.0,0.0,51.0,51.0,0.0,0.0,0.0,100.0,72.95,74.753326,76.75,0.0,0.0,2.17,0.0,0.989326,0.989326,0.327,0.0,1.024537,1.024537,-0.0102805448130816,0.9999999609096548,1.1561434532588e-08,-0.0202080696690555,2.0134088774698287e-05,0.1498434272601031,-0.2481036972312722,-1.7493773297541005e-06,0.254644,0.330939,0.245944,74.753326,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,8
AAPL,2024-02-09,2024-03-28,49,120.0,188.78,0.0,0.0,51.0,54.0,0.0,0.0,0.0,108.0,68.15,69.795646,71.8,0.0,1e-06,2.17,0.0,0.926843,0.926843,0.327,0.0,0.954335,0.954335,-0.0102805448130816,0.99999961342482,1.0705753706524752e-07,-0.0210869953417551,2.1220702787171215e-05,0.1563582719400944,-0.2481036156609661,-2.1511089942437755e-06,0.254644,0.330939,0.243989,69.795645,0.0,188.78,2024-02-09T20:59:24Z,2024-02-09T20:59:35Z,1600,2024-02-09T21:00:00Z,pm,101594,8
